datetime_utc,id,text,retweets,favorites
2019-07-31 15:31:00+00:00,1156588093367083009,....or is he too dumb (stupid} to understand that. No wonder CNN’s ratings (MSNBC’s also) have gone down the tubes - and will stay there until they bring credibility back to the newsroom. Don’t hold your breath!,20086,119608
2019-07-31 15:31:00+00:00,1156588090456256512,"CNN’s Don Lemon, the dumbest man on television, insinuated last night while asking a debate “question” that I was a racist, when in fact I am “the least racist person in the world.” Perhaps someone should explain to Don that he is supposed to be neutral, unbiased &, fair,.....",31125,167863
2019-07-31 19:58:00+00:00,1156655361711071232,"The Prosecutors who lost the case against SEAL Eddie Gallagher (who I released from solitary confinement so he could fight his case properly), were ridiculously given a Navy Achievement Medal. Not only did they lose the case, they had difficulty with respect....",15810,80538
2019-07-31 19:58:00+00:00,1156655478740606977,"....to information that may have been obtained from opposing lawyers and for giving immunity in a totally incompetent fashion. I have directed the Secretary of the Navy Richard Spencer &, Chief of Naval Operations John Richardson to immediately withdraw and rescind the awards....",12936,70370
2019-07-31 19:59:00+00:00,1156655542280118277,....I am very happy for Eddie Gallagher and his family!,12169,72301
2019-07-31 20:41:00+00:00,1156666163310530560,"What the Market wanted to hear from Jay Powell and the Federal Reserve was that this was the beginning of a lengthy and aggressive rate-cutting cycle which would keep pace with China, The European Union and other countries around the world....",13052,64131
2019-07-31 20:41:00+00:00,1156666164732473345,"....As usual, Powell let us down, but at least he is ending quantitative tightening, which shouldn’t have started in the first place - no inflation. We are winning anyway, but I am certainly not getting much help from the Federal Reserve!",12373,60685
2019-07-31 21:37:00+00:00,1156680281912426497,“The 99% Get a Bigger Raise” https://t.co/negNLaSwMt,9818,39038
2019-07-31 21:59:00+00:00,1156685887268380676,The Radical Left Dems went after me for using the words “drug-infested” concerning Baltimore. Take a look at Elijah C. https://t.co/E08ngbcw3d,27876,84863
2019-07-31 22:43:00+00:00,1156696858183589889,"Thank you Bill, say hello to our GREAT VETERANS! https://t.co/toDqIAIQ54",17577,74831
2019-07-31 23:06:00+00:00,1156702703239737346,Very low ratings for the Democratic Debate last night — they’re desperate for Trump!,15800,92578
2019-08-01 00:17:00+00:00,1156720638377308160,"Experts stated that the Fed should not have tightened, and then waited too long to undo their mistake. James Bullard of St. Louis Fed said they waited too long to correct the mistake that they made last December. “Mistake, Powell cut rate and then he started talking.” @LouDobbs",10903,47745
2019-08-01 01:46:00+00:00,1156742970105892864,The cages for kids were built by the Obama Administration in 2014. He had the policy of child separation. I ended it even as I realized that more families would then come to the Border! @CNN,31026,118758
2019-08-01 04:05:00+00:00,1156777889100173313,"The people on the stage tonight, and last, were not those that will either Make America Great Again or Keep America Great! Our Country now is breaking records in almost every category, from Stock Market to Military to Unemployment. We have prosperity &, success like never before..",24635,130551
2019-08-01 04:05:00+00:00,1156777890501058560,"...It will soon be time to choose to keep and build upon that prosperity and success, or let it go. We are respected again all around the world. Keep it that way! I said I will never let you down, and I haven’t. We will only grow bigger, better and stronger TOGETHER!",21018,115457
2019-08-01 11:01:00+00:00,1156882591347302405,"Congratulations to Kelly Knight Craft of #Kentucky on her confirmation as United Nations Ambassador. After having served so admirably as Ambassador to Canada, &, having done an outstanding job no matter how difficult the task, Kelly will be fantastic at the United Nations. Winner!",11526,60655
2019-08-01 14:24:00+00:00,1156933712761753600,"China, Iran &, other foreign countries are looking at the Democrat Candidates and “drooling” over the small prospect that they could be dealing with them in the not too distant future. They would be able to rip off our beloved USA like never before. With President Trump, NO WAY!",17076,75525
2019-08-01 14:30:00+00:00,1156935288322699265,"Budget Deal is phenomenal for our Great Military, our Vets, and Jobs, Jobs, Jobs! Two year deal gets us past the Election. Go for it Republicans, there is always plenty of time to CUT!",10859,52562
2019-08-01 14:44:00+00:00,1156938785189441536,"BIG RALLY tonight in Cincinnati, Ohio. See you there! P.S. Our Country is doing GREAT!",16063,79911
2019-08-01 15:16:00+00:00,1156946884600242177,https://t.co/It3T0ANlrs,8169,30049
2019-08-01 15:55:00+00:00,1156956547257421824,"""""""A string of court cases that have been run through the legal system that have hit DEAD ENDS...."""" @BillHemmer @AmericaNewsroom https://t.co/lQ7tgKWM9u""",8959,33189
2019-08-01 16:08:00+00:00,1156959950150819840,https://t.co/0Zx9wr3MoP,13620,42857
2019-08-01 17:26:00+00:00,1156979446877962243,"...during the talks the U.S. will start, on September 1st, putting a small additional Tariff of 10% on the remaining 300 Billion Dollars of goods and products coming from China into our Country. This does not include the 250 Billion Dollars already Tariffed at 25%...",12558,63073
2019-08-01 17:26:00+00:00,1156979443900067841,"Our representatives have just returned from China where they had constructive talks having to do with a future Trade Deal. We thought we had a deal with China three months ago, but sadly, China decided to re-negotiate the deal prior to signing. More recently, China agreed to...",14470,72750
2019-08-01 17:26:00+00:00,1156979445565202433,"...buy agricultural product from the U.S. in large quantities, but did not do so. Additionally, my friend President Xi said that he would stop the sale of Fentanyl to the United States – this never happened, and many Americans continue to die! Trade talks are continuing, and...",5620,23898
2019-08-01 17:26:00+00:00,1156979450560548864,"...We look forward to continuing our positive dialogue with China on a comprehensive Trade Deal, and feel that the future between our two countries will be a very bright one!",11293,62729
2019-08-01 18:48:00+00:00,1157000131797032961,https://t.co/cbw3KXwvES,10110,37237
2019-08-02 01:03:00+00:00,1157094637624070144,"Thank you Cincinnati, Ohio. Together, we are going to KEEP AMERICA GREAT! https://t.co/sKPAW8e8qN",21678,80814
2019-08-02 01:18:00+00:00,1157098258721837058,"Beautiful evening in Cincinnati, Ohio tonight — with GREAT American Patriots! #KAG2020 https://t.co/wDN5B4Gp87",18587,83820
2019-08-02 02:15:00+00:00,1157112604801654784,"I would like to thank two Great Iowa Senators, @ChuckGrassley and @SenJoniErnst - for their support today on the Spending Bill. Their vote, and the vote of other Republicans and Democrats helped get this done in a bipartisan fashion. Thank you all!",11645,61712
2019-08-02 02:44:00+00:00,1157119972415438849,THANK YOU OHIO!! #KAG2020 https://t.co/UF6b1sdC4r,18976,89639
2019-08-02 11:58:00+00:00,1157259424794324992,Really bad news! The Baltimore house of Elijah Cummings was robbed. Too bad!,20548,112245
2019-08-02 15:05:00+00:00,1157306442422136834,"Kim Jong Un and North Korea tested 3 short range missiles over the last number of days. These missiles tests are not a violation of our signed Singapore agreement, nor was there discussion of short range missiles when we shook hands. There may be a United Nations violation, but..",15653,83647
2019-08-02 15:05:00+00:00,1157306445567803393,".....Chairman Kim does not want to disappoint me with a violation of trust, there is far too much for North Korea to gain - the potential as a Country, under Kim Jong Un’s leadership, is unlimited. Also, there is far too much to lose. I may be wrong, but I believe that......",11572,68618
2019-08-02 15:05:00+00:00,1157306452228366336,"....Chariman Kim has a great and beautiful vision for his country, and only the United States, with me as President, can make that vision come true. He will do the right thing because he is far too smart not to, and he does not want to disappoint his friend, President Trump!",13623,78905
2019-08-02 17:41:00+00:00,1157345692517634049,"A$AP Rocky released from prison and on his way home to the United States from Sweden. It was a Rocky Week, get home ASAP A$AP!",226235,821423
2019-08-02 18:06:00+00:00,1157352001593892864,"....John has therefore decided to stay in Congress where he has done such an outstanding job representing the people of Texas, and our Country. I will be announcing my nomination for DNI shortly.",14100,76401
2019-08-02 18:06:00+00:00,1157352000327180289,"Our great Republican Congressman John Ratcliffe is being treated very unfairly by the LameStream Media. Rather than going through months of slander and libel, I explained to John how miserable it would be for him and his family to deal with these people....",17418,88882
2019-08-02 20:50:00+00:00,1157393367619104768,"Nice to see that one of my best pupils is still a giant Trump fan. Steve joined me after I won the primaries, but I loved working with him! https://t.co/jRpmdrGYTB",17168,76850
2019-08-03 12:06:00+00:00,1157623881575927809,A great couple! https://t.co/h0o1laZ7e3,6494,38388
2019-08-03 12:14:00+00:00,1157625856875028480,"RT @KTHopkins: After a man is hacked to death in broad daylight by a Syrian migrant with a samurai sword, Merkel’s media says “differences...",27889,0
2019-08-03 12:25:00+00:00,1157628447570706438,Great working with you John. A big win for our amazing ranchers! https://t.co/m2PjlbTHA9,11902,51285
2019-08-03 12:27:00+00:00,1157629060568309760,RT @KTHopkins: The nipple-height Mayor of Londonistan has NEVER been so unpopular. He has MINUS approval ratings because we are stab-city....,11640,0
2019-08-03 12:41:00+00:00,1157632664171614209,"Countries are coming to us wanting to negotiate REAL trade deals, not the one sided horror show deals made by past administrations. They don’t want to be targeted for Tariffs by the U.S.",16291,78555
2019-08-03 12:46:00+00:00,1157633906025402368,"Things are going along very well with China. They are paying us Tens of Billions of Dollars, made possible by their monetary devaluations and pumping in massive amounts of cash to keep their system going. So far our consumer is paying nothing - and no inflation. No help from Fed!",15833,73225
2019-08-03 20:10:00+00:00,1157745635254243329,"Terrible shootings in ElPaso, Texas. Reports are very bad, many killed. Working with State and Local authorities, and Law Enforcement. Spoke to Governor to pledge total support of Federal Government. God be with you all!",21411,105767
2019-08-03 20:24:00+00:00,1157749132209115136,Fight hard tonight Colby. You are a real Champ! #MAGA https://t.co/dj3JlWQu7i,13169,70612
2019-08-03 20:49:00+00:00,1157755353876107270,"Pastor Scott, a great guy - and tough! https://t.co/tu0u3AxQqp",11141,53798
